pub_name_ward,longitude,latitude
Chequers - St. Andrew's,0.2214619069716463,51.56641963154012
Fatling - St. Andrew's,0.2212114544574146,51.56217024088566
Monty's Bar - St. Andrew's,0.2207372358597865,51.5678364065389
Ardleigh - Squirrel's Heath,0.2224547070330635,51.58351626962728
Toby Carvery - Romford Town,0.181761947591147,51.57547506013445
Frankie & Benny's - Romford Town,0.181761947591147,51.57547506013445
Number Ten - Romford Town,0.181761947591147,51.57547506013445
Golden Lion - Romford Town,0.1807823136295403,51.57762482121957
World's Inn - Romford Town,0.1848468157875762,51.57539066785969
Moon & Stars - Romford Town,0.1848468157875762,51.57539066785969
Slug & Lettuce - Romford Town,0.1848468157875762,51.57539066785969
Goose - Romford Town,0.1856329932929033,51.57402694224648
Kosho - Romford Town,0.1840837801769615,51.57543185744768
Crown - Hylands,0.1901953042240105,51.565046898126376
JJ Moon's - St. Andrew's,0.2167457487759216,51.56232666951284
Rising Sun - St. Andrew's,0.2186299780381973,51.562201107204665
Compasses [Harvester] - St. Andrew's,0.2108440987383346,51.55727553268778
Good Intent - Elm Park,0.2045161544221558,51.54009929190974
Vertigo Lounge - St. Andrew's,0.222705255301437,51.56025321631941
Frankies Wine Bar - St. Andrew's,0.222705255301437,51.56025321631941
Sutton Arms - St. Andrew's,0.2221531467168768,51.56076733785977
Railway Hotel - Hacton,0.2207365546006833,51.554201601909824
Durham Arms - Romford Town,0.1919630510556954,51.57179527547007
Wheatsheaf - Romford Town,0.1894633597122469,51.57143723027963
Victoria - Romford Town,0.1899688447122368,51.57474653858092
Albion - South Hornchurch,0.1936173980546472,51.522810425509135
Lennards - Rainham and Wennington,0.228201025640591,51.50146314592993
Willow Farm (Table Table) - Rainham and Wennington,0.2276951254941854,51.50615864766331
Saxon Horn - Rainham and Wennington,0.2131507949128829,51.52097737544968
New Angel Inn - Rainham and Wennington,0.191485129683749,51.51803852688787
Phoenix At Rainham - Rainham and Wennington,0.191485129683749,51.51803852688787
Lamb - Romford Town,0.1839629895062383,51.579535311330574
Liberty Bell (Beefeater) - Romford Town,0.1882040160302565,51.57736970705732
Bull - Romford Town,0.1845687040231598,51.578921444889744
80 - 84 Market Place - Romford Town,0.1845687040231598,51.578921444889744
Golden Crane - Cranham,0.2693061619269689,51.56823799250689
Plough - Cranham,0.2680637812717916,51.56125569103315
Crumpled Horn - Upminster,0.2501065215159992,51.5535249329231
Huntsman & Hounds - Upminster,0.2537913080567847,51.542553451411706
Cherry Tree - Parsloes,0.1362240581456181,51.5521197024737
Windmill - Hacton,0.2399347879534964,51.557919811479415
Junction - Upminster,0.2520379567845085,51.55786793937461
Optimist Tavern - Upminster,0.2354784447567963,51.54825535926404
Upminster TapRoom - Upminster,0.2532594137317563,51.5542648715714
Jobber's Rest - Upminster,0.2778897128172733,51.55719785476418
Thatched House - Upminster,0.2778897128172733,51.55719785476418
Old White Horse - Upminster,0.2977297142846909,51.54003693789294
Unicorn [Harvester] - Pettits,0.2021385127854978,51.586426643662
Ship - Pettits,0.2021385127854978,51.586426643662
Gidea Park Micropub - Squirrel's Heath,0.2025114589964642,51.58607787546671
Archers - Squirrel's Heath,0.2025114589964642,51.58607787546671
Drill - Emerson Park,0.208969184971669,51.57634198941109
New Inn - Squirrel's Heath,0.212117079585285,51.581418195969206
Harold - Harold Wood,0.2361498972812435,51.59340119023646
Shepherd & Dog - Harold Wood,0.246544109899641,51.59100811034964
Bear - Heaton,0.2190803008073812,51.61558040481631
Alderman - Gooshays,0.2217671447855613,51.60522258106428
Saxon King - Gooshays,0.2386946256431975,51.60315603607111
Orange Tree - Havering Park,0.1828287415817178,51.6136880595538
Royal Oak - Havering Park,0.1842325038107744,51.61734940733997
Bar Rollerbowl - Chadwell Heath,0.149093821035131,51.594974044711286
Pannas - Chadwell Heath,0.149093821035131,51.594974044711286
Bell & Gate - Mawneys,0.1665592232268101,51.59421215719717
Colley Rowe Inn - Mawneys,0.1626620725094458,51.59850215226746
Aspen Tree (Hungry Horse) - Havering Park,0.1782050910357876,51.60009436327872
Eva Hart - Chadwell,0.1316074785981481,51.57001145786518
Greyhound [Harvester] - Chadwell,0.1220634934722222,51.568061948191286
Harrow - Chadwell Heath,0.1377501595690052,51.588345980834944
Tollgate Tavern [Sizzling] - Chadwell Heath,0.1429573711822019,51.571981184438805
Toby Carvery Moby Dick - Chadwell Heath,0.1420797132478987,51.58001969739227
Havering Well - Brooklands,0.1797787998592019,51.565402809432456
Mawney Arms - Brooklands,0.1723559768356512,51.57860858621766
Prince Albert - Romford Town,0.1785730555625035,51.57338478696241
Crown - Brooklands,0.1663991269962744,51.57415885362119
Sun - Romford Town,0.1771749742370991,51.57463390730743
Beacon Tree [Sizzling] - Whalebone,0.1424227488864235,51.560919544756175
Roundhouse - Mayesbrook,0.1151483085685044,51.542203720382176
Chiquito Mexican Grill & Bar - Goresbrook,0.138072716348741,51.53185883713132
Me An' O'Brien's - Goresbrook,0.1485349591575588,51.53171260174713
Brewers Fayre - River,0.1515542341729473,51.53029917146378
Meantime Brewery Tasting Rooms - Peninsula,0.0095730222769762,51.48891954703291
Pilot Inn - Peninsula,0.0120794878980912,51.495783766850415
Greenwich Yacht Club - Peninsula,0.020197178742122,51.49493367129624
Beer Box - Peninsula,0.0055644572330771,51.50130962348427
All Bar One - Peninsula,0.0055644572330771,51.50130962348427
Angerstein Hotel - Peninsula,0.0179426713755375,51.48564595474793
Thai Tiger - Peninsula,0.0100168076916667,51.48590802193792
River Ale House - Peninsula,0.0160165825112695,51.48574204782879
George & Dragon - Greenwich West,-0.0134488211204093,51.47234069121156
Old Rose & Crown - Greenwich West,-0.006093643107494,51.47819666955084
Belushi's - Greenwich West,-0.013129822403749,51.47703002455465
North Pole - Greenwich West,-0.013129822403749,51.47703002455465
Davy's Wine Vaults - Greenwich West,-0.013129822403749,51.47703002455465
Elements - Greenwich West,-0.013129822403749,51.47703002455465
Thyme - Greenwich West,-0.0189416486477146,51.47452918836126
Guildford Arms - Greenwich West,-0.0146442153480589,51.47366503689258
Bar 57 - Greenwich West,-0.0168120919963537,51.47481695659199
Mitre Hotel - Greenwich West,-0.008161448308894,51.47966182784016
Lost Hour - Greenwich West,-0.0097854434452941,51.47842128973308
Graduate - Greenwich West,-0.0137206249589186,51.47271404094291
Greenwich Union - Greenwich West,-0.0082336913945942,51.476020584188255
Prince of Greenwich - Greenwich West,-0.0082336913945942,51.476020584188255
Richard I - Greenwich West,-0.0082336913945942,51.476020584188255
Morden Arms - Greenwich West,-0.0099491268097994,51.475653991963135
Blue Junction - Merton Park,-0.1951362328077444,51.4010545436344
Ashburnham Arms - Greenwich West,-0.0146883147768954,51.47530264667754
Royal Standard - Peninsula,0.0053521424843512,51.4859699155317
Gipsy Moth - Greenwich West,-0.0082247999199852,51.481182848315306
Spanish Galleon - Greenwich West,-0.0082247999199852,51.481182848315306
Vanbrugh - Peninsula,0.0090310459333394,51.48314584405062
Sail Loft - Greenwich West,-0.0131961224066553,51.4824633714435
Coach & Horses - Greenwich West,-0.0073702126130847,51.48096146981501
Greenwich Tavern - Greenwich West,-0.0061354758332773,51.479879213537416
Kings Arms - Greenwich West,-0.0061354758332773,51.479879213537416
Old Brewery - Greenwich West,-0.0074289400683388,51.48225756821596
Plume of Feathers - Peninsula,0.0009813102262204,51.48155671052053
Yacht - Peninsula,-0.0019009304976203,51.48416009635896
Trafalgar Tavern - Peninsula,-0.0026401411632823,51.48405577370026
Star & Garter - Peninsula,0.0011037458531567,51.48369513575501
Cutty Sark - Peninsula,0.0016363328301623,51.48598844602905
Pelton Arms - Peninsula,0.0044003106181477,51.48627399289048
Gate Clock - Greenwich West,-0.011150558682748,51.48114258169459
Thirsty Dragon - Peninsula,0.0057417726977343,51.48434437299495
Crown - Peninsula,0.0057417726977343,51.48434437299495
Hardy's Free House - Peninsula,0.0031254238531383,51.48348073532121
Mc & Sons - Borough & Bankside,-0.0987667765721942,51.5033624668974
Lord Nelson - Borough & Bankside,-0.1006879038982131,51.502907944835655
Union Jack - Borough & Bankside,-0.1006879038982131,51.502907944835655
Charlotte - Borough & Bankside,-0.1003280756861312,51.50324387322698
Tall House - Borough & Bankside,-0.0982383829793001,51.505323499499006
White Hart - Borough & Bankside,-0.0997297952427341,51.50480806116864
White Bear - Prince's,-0.106467795433143,51.48619235369583
Prince of Wales - Prince's,-0.1071295085427311,51.487606044265
Tommyfield - Prince's,-0.1088099239293051,51.48842460033992
Cock - Oval,-0.1101977839516135,51.4862165602078
Hanover Arms - Oval,-0.1114729117736746,51.48115570829999
Brown Derby - Oval,-0.1114729117736746,51.48115570829999
Brasserie Toulouse Lautrec - Prince's,-0.1021131284289688,51.49045687301179
Mansion House - Prince's,-0.1037798288973569,51.48882901274152
Old Red Lion - Prince's,-0.1037798288973569,51.48882901274152
King's Arms - Prince's,-0.1065758587032955,51.48949475922639
Black Dog - Prince's,-0.119463753426598,51.48823621778328
Royal Vauxhall Tavern - Prince's,-0.1181003908730791,51.48601090767849
Beehive - Oval,-0.1172216882119952,51.48461178343874
Pilgrim - Oval,-0.1123017964621986,51.48619649300685
Royal Oak - Oval,-0.1177390569503452,51.48569033082806
Duchy Arms - Prince's,-0.1112750643082784,51.48838339455779
Jolly Gardeners - Prince's,-0.117414285947851,51.4911262514342
Dog House - Prince's,-0.1091396036371989,51.48950915205323
Black Prince - Prince's,-0.1104516694052877,51.48913458524591
Oxymoron at the Royal Oak - Bishop's,-0.1112971872252282,51.49272766730319
Tankard - Prince's,-0.1088946523621633,51.4936872333784
Walcot 1830 - Prince's,-0.1088946523621633,51.4936872333784
Duke of York - Borough & Bankside,-0.0979772644066914,51.498789899567385
Ship - Borough & Bankside,-0.0952744178500646,51.498988853083496
Lord Clyde - Borough & Bankside,-0.0940977643761798,51.50232435443596
Belushi's - Chaucer,-0.0901773950015478,51.502341510819015
Blue Eyed Maid - Chaucer,-0.0901773950015478,51.502341510819015
Trinity - Borough & Bankside,-0.0925872527026386,51.50053704320685
Old King's Head - London Bridge & West Bermondsey,-0.0878836850451696,51.50412084267246
George - London Bridge & West Bermondsey,-0.0888510909653442,51.50373190064646
St Christopher's Inn - London Bridge & West Bermondsey,-0.089511809462196,51.50309512649253
Heeltap - London Bridge & West Bermondsey,-0.0880447323724253,51.50406051331397
Libertine - Borough & Bankside,-0.0962451031505659,51.50024573667411
Gladstone Arms - Borough & Bankside,-0.0930260110675998,51.50038229438487
Rose & Crown - Borough & Bankside,-0.0934217379686004,51.50332964356422
Southwark Tavern - Borough & Bankside,-0.090051507185857,51.50431805745516
Sheaf - Borough & Bankside,-0.0894292431881704,51.50437986934569
Katzenjammers - Borough & Bankside,-0.0894292431881704,51.50437986934569
Bridge Tap - Borough & Bankside,-0.0891145590046375,51.5039790222687
Kings Arms - Chaucer,-0.0896490807427451,51.50222498137487
Crown Tavern - Grove Park,0.0193651346283022,51.44317068953805
Baring Hall Hotel - Grove Park,0.022640849240262,51.43229460290034
Summerfield - Grove Park,0.0163512882710787,51.44270993213532
Lord Northbrook - Lee Green,0.0136865076392988,51.45050842559675
Old Tigers Head - Blackheath,0.0107710244229336,51.45688112948851
Duke of Edinburgh - Lee Green,0.0121381115609017,51.45588633750341
Edmund Halley - Lee Green,0.0140076761361634,51.45518868569683
Ship Aground - North Bermondsey,-0.0695313623191119,51.500195701863205
Marquis of Wellington - London Bridge & West Bermondsey,-0.0778743627128589,51.50225740024669
Ganley's Irish Bar - Merton Park,-0.1941075748787525,51.4001573162025
Southwark Brewing Co. Tap Room - London Bridge & West Bermondsey,-0.0745652520083495,51.50008060985429
Doodle Bar - London Bridge & West Bermondsey,-0.0745652520083495,51.50008060985429
Horniman at Hay's - London Bridge & West Bermondsey,-0.081936602281053,51.50538175368488
Bottle Shop - London Bridge & West Bermondsey,-0.0716023595678633,51.498925700557145
Anspach & Hobday Brewery Tap Room - London Bridge & West Bermondsey,-0.0716023595678633,51.498925700557145
Barrel Project - London Bridge & West Bermondsey,-0.0709865991282154,51.49883462916909
Hawkes Cidery & Taproom - London Bridge & West Bermondsey,-0.0709865991282154,51.49883462916909
Kings Arms - North Bermondsey,-0.0742935532775318,51.50105645539288
Anchor Tap - North Bermondsey,-0.074637280229086,51.50281586029399
Dean Swift - North Bermondsey,-0.0719633383921057,51.50198048349344
Mug House - London Bridge & West Bermondsey,-0.0864667976518356,51.505950416323934
Shipwrights Arms - London Bridge & West Bermondsey,-0.0820216464170407,51.50404309377392
Bridge Lounge - London Bridge & West Bermondsey,-0.0778740121289381,51.50260814640502
Pommelers Rest - North Bermondsey,-0.0754683266503954,51.50190315784445
Draft House - North Bermondsey,-0.0749666024373301,51.50286623542749
Browns - North Bermondsey,-0.0710693275628262,51.50267627824106
All Bar One - North Bermondsey,-0.0710693275628262,51.50267627824106
Dacre Arms - Blackheath,0.0053750068240688,51.46055310619425
Joiners Arms - Lewisham Central,-0.009158371522201,51.46239274765836
Lewisham Tavern - Blackheath,-0.0068223368561692,51.46181342194321
Station Hotel - Lee Green,0.001454762815502,51.45256166879557
Park Fever - Lee Green,0.0010155333825988,51.45272206295154
Rambles - Blackheath,0.0060996630956143,51.45836420699772
Dirty South - Lewisham Central,-0.0025683364068603,51.45899790386599
Suttons Radio - Lewisham Central,-0.0092146533779371,51.45977651439196
Watch House - Lewisham Central,-0.0104730096281988,51.45931221566243
Fox & Firkin - Lewisham Central,-0.0123837851263237,51.456754424539874
Jolly Farmers - Lewisham Central,-0.0136137512431904,51.455615077740426
Ladywell Tavern - Ladywell,-0.0197971254292767,51.455773667331606
Anchor - Blackheath,-0.0090814309478156,51.4651525293834
Rising Sun - Ladywell,-0.0164179571318853,51.46498011245001
Grange - South Bermondsey,-0.0744670466783494,51.49386438500815
Leather Exchange - London Bridge & West Bermondsey,-0.0829197683065379,51.49981278559735
Suchard - London Bridge & West Bermondsey,-0.0802064095156708,51.50163007531137
Hiver Beers - London Bridge & West Bermondsey,-0.0729691958638167,51.49794987668236
Horseshoe Inn - London Bridge & West Bermondsey,-0.08318811397347,51.50200262575654
Britannia - London Bridge & West Bermondsey,-0.0858681468000496,51.500634405271136
Miller - London Bridge & West Bermondsey,-0.0859881330205164,51.501553714233886
Rose - London Bridge & West Bermondsey,-0.0839512686236085,51.5016733404464
Woolpack - London Bridge & West Bermondsey,-0.0805215160760102,51.50030417558792
Marigold - London Bridge & West Bermondsey,-0.0800913337039433,51.49682558724442
Village East - London Bridge & West Bermondsey,-0.079301860232893,51.49846748813454
Garrison - London Bridge & West Bermondsey,-0.0799670957532676,51.50012421934394
Hide - London Bridge & West Bermondsey,-0.0802593865458099,51.5010553498748
White Hart - Telegraph Hill,-0.0453190049126185,51.47435140243657
Five Bells - New Cross,-0.0459587072895394,51.47555823094883
Telegraph at The Earl of Derby - Telegraph Hill,-0.0488102751482517,51.46982276893908
Skehans - Telegraph Hill,-0.0469816194728492,51.46712118200275
Rose Pub & Kitchen - Brockley,-0.038044770639156,51.47438278035821
Out of the Brew - Brockley,-0.0358344932851914,51.47487639829598
New Cross House - Brockley,-0.0358344932851914,51.47487639829598
Marquis of Granby - Brockley,-0.0327699484677383,51.475139793077794
New Cross Inn - New Cross,-0.0367649288276827,51.47500890223441
Walpole Pub & Kitchen - New Cross,-0.0316576114763646,51.47555282088478
Fat Walrus - Brockley,-0.0327929029738131,51.47360225033872
Flower of Kent - Brockley,-0.0284013149462384,51.47124406366188
Ale Bar - New Cross,-0.0286003115521433,51.47531257954579
Star & Garter - Brockley,-0.0258735985058704,51.474421282787
Royal Albert - Brockley,-0.0258735985058704,51.474421282787
Little Crown - New Cross,-0.0255002296921624,51.47472977558986
Amersham Arms - Brockley,-0.0288480155773872,51.47491202673807
Spit & Sawdust - Chaucer,-0.0864145318776323,51.4948154478535
Victoria - London Bridge & West Bermondsey,-0.0791119050048927,51.49407547739157
Royal Oak - Chaucer,-0.0900462042159852,51.499965056755066
Simon the Tanner - London Bridge & West Bermondsey,-0.0815491853782865,51.49779378137292
Bianca Road Brewery Taproom - London Bridge & West Bermondsey,-0.078736872848051,51.49477083732281
George - London Bridge & West Bermondsey,-0.0816260098298063,51.49493506000965
Other Room - London Bridge & West Bermondsey,-0.0816260098298063,51.49493506000965
Black Horse - Chaucer,-0.0865247293745271,51.49596843192223
Dover Castle - Chaucer,-0.0914048105248136,51.50021201934996
Roebuck - Chaucer,-0.0891196852103858,51.497656585647405
Windsor - Nunhead & Queen's Road,-0.0525302809824759,51.4778260719065
Afrikiko - Old Kent Road,-0.0551835804377813,51.47944401510992
Duke of Sussex - Old Kent Road,-0.0637833418539678,51.47874095377907
Golden Anchor - Nunhead & Queen's Road,-0.0507783939658047,51.46892016461874
Beer Rebellion - Nunhead & Queen's Road,-0.0555394595093971,51.473109359205374
Montague Arms - Telegraph Hill,-0.0501159122023193,51.47297430595526
Asylum Tavern - Old Kent Road,-0.0576727874882438,51.477470694254094
Hollydale Tavern - Nunhead & Queen's Road,-0.054398418754905,51.46844967332047
Ivy House - Peckham Rye,-0.0507545841675918,51.45799239418615
Waverley Arms - Peckham Rye,-0.0450054916368541,51.46012709434367
Pyrotechnists Arms - Nunhead & Queen's Road,-0.0565991219877087,51.46478076841785
Beer Shop London - Nunhead & Queen's Road,-0.0565991219877087,51.46478076841785
Man of Kent - Nunhead & Queen's Road,-0.0565991219877087,51.46478076841785
Old Nun's Head - Nunhead & Queen's Road,-0.058025500214909,51.4647594388622
Victoria Inn - Rye Lane,-0.0693624539609358,51.46702424993688
Montpelier - Rye Lane,-0.0693624539609358,51.46702424993688
Gowlett SE15 - Goose Green,-0.0686286571856207,51.46257826780115
White Horse - Rye Lane,-0.0651482529617827,51.46486822880724
Bar Story - Rye Lane,-0.0688082796656587,51.46889480414129
Brick Brewery Tap Room - Rye Lane,-0.0688082796656587,51.46889480414129
Prince Albert - Rye Lane,-0.0706991325426791,51.46742399203102
John the Unicorn - Rye Lane,-0.0657331240355008,51.46806165163935
Four Quarters - Rye Lane,-0.064701062229898,51.46692939861115
Nags Head - Rye Lane,-0.064701062229898,51.46692939861115
Copper Tap - Rye Lane,-0.0637019592215795,51.47318150833887
Prince of Peckham - Rye Lane,-0.0637747487400384,51.47282296276976
Kentish Drovers - Peckham,-0.0677728002638374,51.47329364441829
Greyhound - Peckham,-0.0667948995509423,51.47360129516032
Apple Tree - Peckham,-0.0722506372866996,51.47912331970544
Lord Nelson - Old Kent Road,-0.0730781552356689,51.48648475313541
Partizan Brewing Tap Room - North Bermondsey,-0.0554408248966485,51.49066341232791
Stanley Arms - North Bermondsey,-0.0558574970221753,51.4937371666289
Ancient Foresters - North Bermondsey,-0.0578420447253834,51.491791447500255
Surrey Docks - Rotherhithe,-0.0440285635286906,51.49205647148603
Whelan's - Rotherhithe,-0.0458610095369937,51.4923298564989
Yellow House - Rotherhithe,-0.0456483007136752,51.4925871281622
Fourpure Brewery Tap Room - South Bermondsey,-0.0534791930178819,51.488688225816325
Spartan Brewery Taproom - South Bermondsey,-0.0579532577430753,51.49120870062989
eEbria Taproom - South Bermondsey,-0.0579532577430753,51.49120870062989
Affinity Brew Co. Tasting Room - South Bermondsey,-0.0579532577430753,51.49120870062989
Moor Beer Co. Vaults & Tap Room - South Bermondsey,-0.0706434185279862,51.49706622680754
Brew By Numbers Brewery Tap Room - South Bermondsey,-0.0706434185279862,51.49706622680754
Cloudwater Tap Room - South Bermondsey,-0.0706434185279862,51.49706622680754
Old Bank - South Bermondsey,-0.0615481115923396,51.49205063911916
Blue Anchor - South Bermondsey,-0.0615481115923396,51.49205063911916
Ubrew Brewery Tap Room - North Bermondsey,-0.0690197677891341,51.49695855610407
Ship - Rotherhithe,-0.053455139854449,51.50007382360273
Brunel - Rotherhithe,-0.0494034835306269,51.50080692945865
Angel - North Bermondsey,-0.0574597821499419,51.500104261177256
Mayflower - Rotherhithe,-0.0515949937460686,51.50145493525286
St James of Bermondsey - North Bermondsey,-0.0644515944141295,51.49493161117542
Gregorian - North Bermondsey,-0.0645462452275165,51.49711863375183
Blacksmiths Arms - Surrey Docks,-0.0322757206654911,51.50468483005289
Salt Quay - Surrey Docks,-0.0460053214434924,51.50411398547268
Leadbelly's - Rotherhithe,-0.0470871102501316,51.498025300558936
Ship & Whale - Surrey Docks,-0.0334553065666473,51.496367464156805
Hollywood Bowl Bar - Surrey Docks,-0.0421432531405708,51.49537065854504
Moby Dick - Surrey Docks,-0.0375829317875695,51.495204484117934
Rising Sun - Chaucer,-0.0915638541844712,51.493991016214245
Elephant & Castle - Chaucer,-0.0974709277199576,51.496416362516136
Rockingham Arms - Chaucer,-0.0974709277199576,51.496416362516136
Horse & Stables - Bishop's,-0.1101602684741578,51.49861814982706
Italian Job @ Mercato Metropolitano - Borough & Bankside,-0.0965040474886779,51.49818140768159
Prince of Wales - St. George's,-0.103077425528171,51.495338027528696
Albert Arms - St. George's,-0.1031690126455747,51.496949366719136
Long Wave - North Walworth,-0.0969461545054449,51.4934489434254
Ship - Glyndon,0.0810803464390015,51.480548912685535
Six Yard Box - North Walworth,-0.0969461545054449,51.4934489434254
Gladstone - North Walworth,-0.0915003988075191,51.48861178799682
Manor of Walworth - North Walworth,-0.0968076833569515,51.49158501449105
Tankard - North Walworth,-0.0968076833569515,51.49158501449105
Lost Rivers Elephant - North Walworth,-0.0969302590958613,51.493484659946
Huntsman & Hounds - North Walworth,-0.0846696261146814,51.489696554683526
Red Lion - Faraday,-0.0917753148988428,51.48444321189281
Hour Glass - Faraday,-0.0827548889125051,51.4858879259237
Good Intent - North Walworth,-0.0923265797708534,51.487456060067245
Queen Elizabeth - Faraday,-0.0907001972017861,51.485352054105846
Beehive - Newington,-0.0981121439784566,51.485166739332165
Orbit Beers London Tap Room - Faraday,-0.0933547953602075,51.48490959734064
Canterbury Arms - Newington,-0.1014496260927879,51.48215400150852
Camel & Artichoke - Bishop's,-0.111811789002103,51.50014668766401
Duke of Sussex - Bishop's,-0.1086679758968618,51.50055469502623
Hercules - Bishop's,-0.1106849953815314,51.49707970544922
Steam Engine - Bishop's,-0.1108490579436698,51.49659669404219
Pineapple - Bishop's,-0.1121268598380567,51.49670721047393
Waterloo Tap - Prince's,-0.1185235887838329,51.491476820813695
Crown & Cushion - Bishop's,-0.1116733505493241,51.49861554579481
Windmill - Prince's,-0.1189376868172128,51.49261665918935
Flag & Whistle - Bishop's,-0.1171237389253816,51.49398155275711
Beer House Waterloo - Bishop's,-0.1116512640807168,51.50263532996264
Sports Bar & Grill - Bishop's,-0.1116512640807168,51.50263532996264
Slug & Lettuce - Bishop's,-0.1151471222442931,51.50208001023618
All Bar One - Bishop's,-0.1153616510230704,51.5021194327822
Three Stags - Bishop's,-0.1097341143110727,51.49638086588735
Flowers of the Forest - St. George's,-0.1049174483263069,51.4982187568148
Vaulty Towers - Bishop's,-0.1102254381194089,51.500525844324905
Walrus - Bishop's,-0.1121380532487598,51.49922559996625
Rose - Prince's,-0.1210421616819552,51.48908893523328
Mother Kelly's - Prince's,-0.1221326623336296,51.48744258883045
Tamesis Dock - Prince's,-0.1221326623336296,51.48744258883045
Volunteer - Plumstead,0.0940629267472752,51.48662243241328
Plume of Feathers - Plumstead,0.1025566813423096,51.48493245428944
Old Mill - Glyndon,0.0875971211520139,51.48099965890511
Who'd 'a' Thought It - Shooters Hill,0.0886290096678898,51.47836406136131
Fox & Hounds - Woolwich Common,0.0713707696957283,51.48179114356118
Bull - Shooters Hill,0.0720098385614616,51.468244091552975
Red Lion - Shooters Hill,0.0618441695598733,51.4701771444164
Lord Herbert - Woolwich Common,0.0711033107527531,51.47938551695127
Fox under the Hill - Kidbrooke with Hornfair,0.0426756311694821,51.473048996472784
George IV - Woolwich Riverside,0.0622175865782104,51.48994803055872
Albion - Woolwich Riverside,0.05006351396814,51.491672146427774
St Clair's - Woolwich Riverside,0.0463771807214061,51.49268089592498
Greyhound - Woolwich Riverside,0.0571765496542164,51.49189831296884
Royal Surrey Pub - Ravensbury,-0.1902242795608177,51.40237279184185
Woolwich Equitable - Woolwich Riverside,0.0701942638174228,51.48984342691174
Ordnance - Woolwich Riverside,0.0711367485218616,51.49029446049644
Beefeater - Woolwich Riverside,0.067920146789262,51.49243780924208
Anglesea Arms - Woolwich Common,0.0684501087248964,51.487913555536906
Taproom SE18 - Woolwich Riverside,0.0724754457177288,51.49249228174391
Guard House - Woolwich Riverside,0.0706984797742985,51.49175020970469
Dial Arch - Woolwich Riverside,0.0706984797742985,51.49175020970469
Earl of Chatham - Woolwich Riverside,0.0676671863079273,51.49003192363582
Castle Tavern - Woolwich Riverside,0.064762053424347,51.49173798766692
Elephant & Castle - Woolwich Riverside,0.0698540678571234,51.489966353411305
Prince Albert (Rose's) - Woolwich Riverside,0.0651651906335956,51.492369449049086
Great Harry - Woolwich Common,0.0680780562791433,51.4892422130858
Bull Tavern - Woolwich Common,0.0711764109420993,51.48894468398371
Melbourne Arms - Woolwich Common,0.0715028807732445,51.48343468352677
Lord Raglan - Woolwich Common,0.0748221554265808,51.48515676766423
Rose Inn - Glyndon,0.0816497191778007,51.48514366074739
Jacks - Borough & Bankside,-0.1044311186016212,51.50368800391636
Rose & Crown - Borough & Bankside,-0.1034899433852039,51.50518371146434
Laughing Gravy - Borough & Bankside,-0.102614649395894,51.500582811347634
Baltic - Borough & Bankside,-0.1035087822256676,51.502647819130296
Ring - Borough & Bankside,-0.1035087822256676,51.502647819130296
Crown - Borough & Bankside,-0.1035852833703396,51.5008053664703
Anchor & Hope - Bishop's,-0.1050650568130213,51.502996748821126
Windmill - Bishop's,-0.1064111910948956,51.50250585921267
Cut - Bishop's,-0.1057087664992949,51.50276432208711
Prince William Henry - Borough & Bankside,-0.102451317105181,51.50486112634185
Stage Door - Bishop's,-0.1059366368595571,51.5007444415383
Fire Station - Bishop's,-0.1090703686433729,51.50197318053982
Hole in the Wall - Bishop's,-0.1115440478026346,51.50313724483074
Kings Arms - Bishop's,-0.1081915896800216,51.50405451537555
White Hart - Bishop's,-0.1090636365036306,51.50457222262241
Wellington - Bishop's,-0.1100303402259885,51.50349958198086
Waterloo Bar & Kitchen - Bishop's,-0.1074410997967017,51.50129935606496
BFI IMAX - Bishop's,-0.1120433633704012,51.50430545909296
Riverfront Bar - Bishop's,-0.1143619508112885,51.50643827302991
Festival Square - Bishop's,-0.1152178082258498,51.50525588481383
Railway Bell - Gipsy Hill,-0.0811526649361577,51.42212335640507
Colby Arms - Dulwich Wood,-0.0818594527612211,51.424482294472334
Gipsy Hill Tavern - Gipsy Hill,-0.0821132571873223,51.42254380047677
Domali Cafe Bar - Crystal Palace & Upper Norwood,-0.0798258363504218,51.41911569790631
Royal Albert - Crystal Palace & Upper Norwood,-0.0798258363504218,51.41911569790631
Sparrowhawk - Crystal Palace & Upper Norwood,-0.0798258363504218,51.41911569790631
Craft & Courage - Crystal Palace & Upper Norwood,-0.0798258363504218,51.41911569790631
Cocktail Embassy - Crystal Palace & Upper Norwood,-0.0777718031867686,51.41904604624101
Walker Briggs - Gipsy Hill,-0.080520392315192,51.41936091473601
Faber Fox - Gipsy Hill,-0.080520392315192,51.41936091473601
Westow House - Gipsy Hill,-0.0777438518942217,51.41936936280319
White Hart - Crystal Palace & Upper Norwood,-0.0792581223085085,51.41721770571029
Alma - Crystal Palace,-0.0789891650775178,51.4171143654432
Queens Bar - Crystal Palace & Upper Norwood,-0.0815430586108849,51.414862799338486
Beulah Spa - Crystal Palace & Upper Norwood,-0.0912912363435251,51.41356500910888
Conquering Hero - Crystal Palace & Upper Norwood,-0.1044687150294216,51.42044327049301
Postal Order - Crystal Palace & Upper Norwood,-0.0803452616297479,51.41736143325733
Market Porter - Borough & Bankside,-0.0894634235690574,51.5045962731828
Wheatsheaf - Borough & Bankside,-0.0894634235690574,51.5045962731828
